x,y
1.149612140655517578e+01,5.527720928192138672e+00
-1.016478538513183594e+00,4.839090824127197266e+00
2.400253772735595703e+00,5.451844215393066406e+00
1.254900264739990234e+01,9.822322130203247070e-01
2.690537214279174805e+00,5.690082073211669922e+00
-1.700405120849609375e+00,4.575452804565429688e+00
9.142471313476562500e+00,4.348851680755615234e+00
-1.818858265876770020e+00,6.071823120117187500e+00
1.061684799194335938e+01,6.217813491821289062e+00
1.127914524078369141e+01,4.042466640472412109e+00
1.227031898498535156e+01,6.826277256011962891e+00
-5.121695995330810547e-01,6.866525650024414062e+00
4.707294702529907227e-02,5.147793769836425781e+00
1.378804588317871094e+01,1.293993282318115234e+01
1.451964569091796875e+01,1.177581119537353516e+01
-2.870489358901977539e-01,6.140131950378417969e+00
-2.292103134095668793e-02,5.691270351409912109e+00
-1.702012896537780762e+00,3.488601446151733398e+00
1.208488655090332031e+01,-1.195764183998107910e+00
1.100064468383789062e+01,3.243552207946777344e+00
1.073063945770263672e+01,5.813300609588623047e+00
1.270731925964355469e+01,1.194087600708007812e+01
1.186587047576904297e+01,5.534320831298828125e+00
9.744745254516601562e+00,4.334412097930908203e+00
-6.795458197593688965e-01,5.175360202789306641e+00
1.016224995255470276e-01,5.061470508575439453e+00
1.143296241760253906e+01,3.581323385238647461e+00
1.121308326721191406e+01,6.780264854431152344e+00
1.171960449218750000e+01,4.963721752166748047e+00
-8.211904764175415039e-01,3.893647193908691406e+00
1.120752429962158203e+01,6.501792907714843750e+00
-1.636195540428161621e+00,5.246870040893554688e+00
1.152511215209960938e+01,1.354076504707336426e+00
1.204956245422363281e+01,7.249468803405761719e+00
1.125752735137939453e+01,6.330661773681640625e+00
-1.223500743508338928e-01,2.830360651016235352e+00
1.307859230041503906e+01,6.284253120422363281e+00
1.069183254241943359e+01,7.012814044952392578e+00
1.303796577453613281e+01,5.936272621154785156e+00
1.254329299926757812e+01,5.184537887573242188e+00
-6.735757589340209961e-01,4.989706039428710938e+00
-8.081881403923034668e-01,6.317249298095703125e+00
1.318449211120605469e+01,4.280770301818847656e+00
9.721947669982910156e+00,4.140247821807861328e+00
1.254050254821777344e+01,5.942756175994873047e+00
-4.989155232906341553e-01,4.738011837005615234e+00
-1.069031476974487305e+00,2.106864213943481445e+00
1.034558963775634766e+01,3.806200742721557617e+00
1.225638675689697266e+01,6.073377609252929688e+00
1.263258934020996094e+01,1.996086716651916504e+00
1.211504268646240234e+01,1.670325756072998047e+00
9.392060279846191406e+00,5.184666156768798828e+00
1.461813640594482422e+01,1.259880065917968750e+01
2.046700000762939453e+00,1.226430058479309082e+00
1.015932083129882812e+01,1.311144590377807617e+00
1.276734924316406250e+01,1.236115264892578125e+01
-4.626774787902832031e-02,1.772301793098449707e+00
1.105236434936523438e+01,3.433757066726684570e+00
-1.333201169967651367e+00,4.198034763336181641e+00
-4.884549379348754883e-01,1.221961498260498047e+00
1.143176078796386719e+01,-1.437495231628417969e+00
1.476531887054443359e+01,1.205515289306640625e+01
1.428470802307128906e+01,1.285875225067138672e+01
1.316469669342041016e+01,1.265088462829589844e+01
1.366887092590332031e+01,1.171387863159179688e+01
1.160400199890136719e+01,2.163410425186157227e+00
-5.353466868400573730e-01,5.819010734558105469e+00
1.295249843597412109e+01,6.371217250823974609e+00
1.094567012786865234e+01,4.376921653747558594e-01
-1.150850579142570496e-01,2.318727731704711914e+00
1.348498535156250000e+01,1.303487873077392578e+01
1.029883384704589844e+01,1.831839084625244141e+00
1.228794002532958984e+01,5.385915756225585938e+00
1.460750198364257812e+01,1.219501972198486328e+01
-3.484562039375305176e-01,5.767416954040527344e+00
1.177753257751464844e+01,3.725602149963378906e+00
1.443455791473388672e+01,1.296127700805664062e+01
8.976209640502929688e+00,5.953984737396240234e+00
1.096327686309814453e+01,6.535731792449951172e+00
1.286088848114013672e+01,6.392912387847900391e+00
-1.530896186828613281e+00,4.865229129791259766e+00
-4.357523918151855469e-01,4.733240127563476562e+00
-8.473155498504638672e-01,4.993074893951416016e+00
-7.176544666290283203e-01,5.513489723205566406e+00
1.093629264831542969e+01,4.169425964355468750e+00
1.418198585510253906e+01,1.266514301300048828e+01
8.883052825927734375e+00,6.464773654937744141e+00
-8.206382393836975098e-02,6.466548442840576172e+00
-2.373833417892456055e+00,5.475691795349121094e+00
-1.448637008666992188e+00,4.155901432037353516e+00
1.172390365600585938e+01,3.146843910217285156e+00
1.151850700378417969e+01,3.805758714675903320e+00
1.146442031860351562e+01,5.372990608215332031e+00
1.536850482225418091e-01,2.671214342117309570e+00
1.094861125946044922e+01,4.423852920532226562e+00
1.251302051544189453e+01,6.099081039428710938e+00
-1.050392150878906250e+00,3.707975625991821289e+00
1.002158260345458984e+01,7.157086849212646484e+00
1.224769210815429688e+01,1.636700272560119629e+00
1.147112560272216797e+01,-1.687434315681457520e+00
1.127612876892089844e+01,3.236045122146606445e+00
1.149849700927734375e+01,5.241730213165283203e+00
1.164557170867919922e+01,2.276633501052856445e+00
1.413116455078125000e+01,1.270026016235351562e+01
1.456982707977294922e+01,1.253787994384765625e+01
1.403291416168212891e+01,1.102379131317138672e+01
1.126304054260253906e+01,-1.671044468879699707e+00
1.359798336029052734e+01,1.266066551208496094e+01
-8.792533278465270996e-01,3.183963775634765625e+00
9.580187797546386719e+00,3.845518112182617188e+00
1.074458122253417969e+01,6.887383937835693359e+00
1.418212890625000000e+01,1.342626953125000000e+01
1.230628776550292969e+01,7.424589633941650391e+00
1.087978458404541016e+01,4.212179660797119141e+00
1.094211292266845703e+01,-1.185996770858764648e+00
1.361038303375244141e+01,5.155032157897949219e+00
1.223381900787353516e+01,5.266388416290283203e+00
1.334970092773437500e+01,4.719027042388916016e+00
1.208007717132568359e+01,5.901504039764404297e+00
1.150796890258789062e+01,-1.699015855789184570e+00
-1.650635242462158203e+00,3.877905607223510742e+00
1.350535583496093750e+01,1.174753475189208984e+01
9.818318367004394531e+00,4.687363624572753906e+00
1.366188716888427734e+01,1.136002635955810547e+01
1.043211746215820312e+01,4.813424587249755859e+00
-1.989201068878173828e+00,4.112395763397216797e+00
1.420055294036865234e+01,1.301386070251464844e+01
1.093614006042480469e+01,5.819765567779541016e+00
1.122324657440185547e+01,4.945866584777832031e+00
-1.321316599845886230e+00,5.415611743927001953e+00
-7.478514909744262695e-01,4.197833061218261719e+00
-1.517157554626464844e+00,4.026341915130615234e+00
1.166147136688232422e+01,4.897021293640136719e+00
1.355825901031494141e+01,1.094669437408447266e+01
1.106069278717041016e+01,7.056474685668945312e+00
1.157360744476318359e+01,5.322175979614257812e+00
1.151122665405273438e+01,1.464359879493713379e+00
1.417012596130371094e+01,1.233679580688476562e+01
1.094192409515380859e+01,4.351390361785888672e+00
1.110328102111816406e+01,-1.078863620758056641e+00
1.490875434875488281e+01,1.198256969451904297e+01
1.065412902832031250e+01,-1.204167723655700684e+00
9.411954879760742188e+00,3.619447469711303711e+00
9.412767410278320312e+00,4.167322158813476562e+00
1.055557537078857422e+01,6.071048736572265625e+00
1.206092834472656250e+01,5.115499019622802734e+00
2.042478322982788086e+00,5.159340381622314453e+00
1.310128307342529297e+01,3.204791545867919922e+00
-1.489418864250183105e+00,4.752955436706542969e+00
1.246747303009033203e+01,3.834282159805297852e+00
1.109731101989746094e+01,3.279627561569213867e+00
-4.946191012859344482e-01,5.408912181854248047e+00
1.008533096313476562e+01,1.041991353034973145e+00
-5.399404764175415039e-01,6.348252773284912109e+00
9.459181785583496094e+00,5.270724773406982422e+00
9.313876152038574219e+00,4.509391784667968750e+00
-2.016800403594970703e+00,5.567193508148193359e+00
1.090985202789306641e+01,4.127287387847900391e+00
1.032292842864990234e+01,3.460447788238525391e+00
1.182016277313232422e+01,-7.421827316284179688e-02
1.051589393615722656e+01,-1.204959154129028320e-01
1.082467269897460938e+01,3.415001869201660156e+00
4.079306498169898987e-02,6.143623828887939453e+00
-6.673239469528198242e-01,3.263031005859375000e+00
1.063486957550048828e+01,7.478072643280029297e+00
1.083461761474609375e+01,3.409074306488037109e+00
1.307484054565429688e+01,4.872983932495117188e+00
1.140555095672607422e+01,3.031965255737304688e+00
1.809765815734863281e+00,1.460636138916015625e+00
-1.172846198081970215e+00,6.129810810089111328e+00
1.113482284545898438e+01,-5.838016271591186523e-01
1.187944030761718750e+01,3.390593290328979492e+00
-7.702546119689941406e-01,4.683731079101562500e+00
1.365755349397659302e-01,1.948379516601562500e+00
-2.615870237350463867e-01,5.034718036651611328e+00
1.240230846405029297e+01,5.432843685150146484e+00
1.047564697265625000e+01,2.868391513824462891e+00
9.524369239807128906e+00,5.570055007934570312e+00
1.200760936737060547e+01,7.056228160858154297e+00
1.050338077545166016e+01,6.404789447784423828e+00
9.245431900024414062e+00,3.851697444915771484e+00
1.128929615020751953e+01,4.853326320648193359e+00
1.185162925720214844e+01,7.540370464324951172e+00
-7.055905461311340332e-01,2.956474065780639648e+00
-7.888139486312866211e-01,4.835544109344482422e+00
1.091628551483154297e+01,5.979006290435791016e+00
1.881622225046157837e-01,2.023795843124389648e+00
1.281996726989746094e+01,1.246603298187255859e+01
1.318053054809570312e+01,1.170161056518554688e+01
1.396576404571533203e+01,1.188131046295166016e+01
2.085791110992431641e+00,5.234233379364013672e+00
1.114863014221191406e+01,5.726578235626220703e+00
1.082949256896972656e+01,5.330243587493896484e+00
-8.841533064842224121e-01,1.707330703735351562e+00
9.314466476440429688e+00,3.831543684005737305e+00
1.124514198303222656e+01,5.603269100189208984e+00
1.064684867858886719e+01,6.423388957977294922e+00
1.163585758209228516e+01,8.514779806137084961e-02
-6.989736557006835938e-01,2.241517066955566406e+00
1.126986885070800781e+01,3.431038379669189453e+00
-4.976268708705902100e-01,3.306931018829345703e+00
1.267792987823486328e+01,6.059368133544921875e+00
2.932578027248382568e-01,6.191768169403076172e+00
1.194392776489257812e+01,4.590800285339355469e+00
1.331736660003662109e+01,1.159462928771972656e+01
1.003570842742919922e+01,6.261137723922729492e-01
1.024088859558105469e+01,3.298729658126831055e+00
-1.800129860639572144e-01,6.171417713165283203e+00
1.157787513732910156e+01,6.772339344024658203e+00
1.111251163482666016e+01,3.963603734970092773e+00
-4.868285730481147766e-02,5.239151000976562500e+00
1.203290176391601562e+01,6.648359775543212891e+00
1.283499050140380859e+01,5.769030570983886719e+00
-5.840382575988769531e-01,5.080812454223632812e+00
2.259112298488616943e-01,5.698035717010498047e+00
1.111661148071289062e+01,6.228742599487304688e+00
1.024423694610595703e+01,4.767681121826171875e+00
-8.067612051963806152e-01,2.911531448364257812e+00
-1.761994123458862305e+00,4.487896442413330078e+00
1.045244979858398438e+01,1.940279006958007812e-01
-1.625724196434020996e+00,4.542945384979248047e+00
1.159165287017822266e+01,2.005481719970703125e+00
-1.022319912910461426e+00,4.557658672332763672e+00
1.282523441314697266e+01,5.377061843872070312e+00
1.368166542053222656e+01,1.162563991546630859e+01
1.300414180755615234e+01,1.313537216186523438e+01
-7.112200856208801270e-01,1.648366212844848633e+00
1.073748397827148438e+01,3.338452875614166260e-01
1.279510021209716797e+01,7.127248764038085938e+00
1.075862693786621094e+01,2.516948461532592773e+00
1.164510440826416016e+01,4.637426853179931641e+00
1.452595329284667969e+01,1.176886081695556641e+01
1.219305610656738281e+01,-7.973070144653320312e-01
1.446542739868164062e+01,1.257929992675781250e+01
-2.062935084104537964e-01,4.541138648986816406e+00
1.509470399469137192e-02,4.167239665985107422e+00
-6.380759477615356445e-01,6.679255008697509766e+00
1.023507881164550781e+01,4.465559482574462891e+00
1.060790538787841797e+01,-5.503604412078857422e-01
1.198876476287841797e+01,5.312338829040527344e+00
1.057995033264160156e+01,5.003544330596923828e+00
1.088984203338623047e+01,3.598506450653076172e+00
1.145733165740966797e+01,-1.105955243110656738e-02
1.055445861816406250e+01,-2.551081478595733643e-01
1.025098609924316406e+01,5.591495990753173828e+00
1.096443748474121094e+01,7.041443347930908203e+00
-3.185022771358489990e-01,4.300374984741210938e+00
-2.717588841915130615e-01,3.546943426132202148e+00
1.288929748535156250e+01,6.567574024200439453e+00
1.100419139862060547e+01,3.072999477386474609e+00
1.355450534820556641e+01,4.228222846984863281e+00
1.264672374725341797e+01,4.721807479858398438e+00
1.134142684936523438e+01,5.990952014923095703e+00
1.233575916290283203e+01,3.606744050979614258e+00
1.084708404541015625e+01,4.367729663848876953e+00
1.137397861480712891e+01,6.190517425537109375e+00
-6.340743303298950195e-01,6.255404472351074219e+00
1.202272510528564453e+01,2.699197292327880859e+00
-2.853673398494720459e-01,2.760672330856323242e+00
1.172854995727539062e+01,4.660144805908203125e+00
-1.168691396713256836e+00,5.248823642730712891e+00
1.117827320098876953e+01,6.139053106307983398e-01
1.146832847595214844e+01,4.813198089599609375e+00
1.231720161437988281e+01,7.296441078186035156e+00
1.126311969757080078e+01,5.058564186096191406e+00
1.277940845489501953e+01,7.249747216701507568e-02
1.049745941162109375e+01,7.249046802520751953e+00
1.136392879486083984e+01,2.722504138946533203e+00
1.096271038055419922e+01,1.062922000885009766e+00
1.292477416992187500e+01,6.034475326538085938e+00
1.269890403747558594e+01,2.130826711654663086e+00
1.098388385772705078e+01,8.434111475944519043e-01
1.122093868255615234e+01,5.713555216789245605e-01
1.474380970001220703e+01,1.200777816772460938e+01
1.238853836059570312e+01,6.145657062530517578e+00
1.084009742736816406e+01,4.222552478313446045e-01
1.077112483978271484e+01,3.657502651214599609e+00
1.076202583312988281e+01,9.834641814231872559e-01
1.322350502014160156e+01,1.276162815093994141e+01
1.044701480865478516e+01,4.996722221374511719e+00
1.446000862121582031e+01,1.171859073638916016e+01
1.402124500274658203e+01,1.230567550659179688e+01
9.255002021789550781e+00,5.324220180511474609e+00
1.433874130249023438e+01,1.337623023986816406e+01
1.181965541839599609e+01,6.074457645416259766e+00
1.128497409820556641e+01,6.685389995574951172e+00
1.132888317108154297e+01,5.593035221099853516e+00
1.088316440582275391e+01,6.180763244628906250e-01
1.155238628387451172e+01,9.234353303909301758e-01
9.543102264404296875e+00,5.814090251922607422e+00
1.323143959045410156e+01,1.213452434539794922e+01
1.094784927368164062e+01,4.841885566711425781e+00
1.423338508605957031e+01,1.158587646484375000e+01
1.291308879852294922e+01,1.263559627532958984e+01
1.024115085601806641e+01,1.235482454299926758e+00
3.794535696506500244e-01,4.915802001953125000e+00
9.537468910217285156e+00,5.127857208251953125e+00
-1.194867491722106934e+00,2.628376245498657227e+00
1.151326274871826172e+01,4.018497943878173828e+00
1.167943954467773438e+01,4.015755176544189453e+00
1.361629009246826172e+01,1.209856605529785156e+01
1.060361576080322266e+01,1.693332076072692871e+00
1.028687667846679688e+01,2.022410869598388672e+00
1.230631065368652344e+01,6.937655925750732422e+00
9.077032089233398438e+00,5.090431213378906250e+00
1.098151302337646484e+01,3.778045892715454102e+00
-1.816753111779689789e-02,1.935129523277282715e+00
1.315220451354980469e+01,6.375036716461181641e+00
1.251572227478027344e+01,4.553742885589599609e+00
1.306582069396972656e+01,5.880881309509277344e+00
1.323548889160156250e+01,1.197262573242187500e+01
1.185832881927490234e+01,2.674375295639038086e+00
1.230321311950683594e+01,4.114122390747070312e+00
1.076599025726318359e+01,-8.514890074729919434e-01
1.165002059936523438e+01,5.894054889678955078e+00
1.225032615661621094e+01,-1.395025014877319336e+00
9.904778480529785156e+00,4.749563694000244141e+00
-3.476133346557617188e-01,6.196841239929199219e+00
9.975759506225585938e+00,4.808944702148437500e+00
7.238897029310464859e-03,4.599478721618652344e+00
1.069297599792480469e+01,4.876654624938964844e+00
1.012002182006835938e+01,6.199867725372314453e+00
-2.772810161113739014e-01,5.239200592041015625e+00
-5.956290364265441895e-01,5.401544094085693359e+00
1.210477447509765625e+01,2.502728939056396484e+00
1.197306728363037109e+01,3.947920083999633789e+00
-9.286057949066162109e-01,4.458046913146972656e+00
1.220514774322509766e+01,3.340237855911254883e+00
1.305101394653320312e+01,4.725348949432373047e+00
1.126664638519287109e+01,-8.468453288078308105e-01
1.128707981109619141e+01,4.037480831146240234e+00
1.180691051483154297e+01,5.467066764831542969e+00
-2.632738351821899414e-01,5.137255668640136719e+00
1.008281517028808594e+01,4.001237392425537109e+00
1.082330036163330078e+01,1.509949207305908203e+00
-1.416755080223083496e+00,5.121695995330810547e+00
1.103209400177001953e+01,-1.705531835556030273e+00
1.132744216918945312e+01,1.934843540191650391e+00
-1.244056820869445801e+00,6.186007022857666016e+00
1.232264900207519531e+01,4.768757343292236328e+00
1.256250476837158203e+01,3.408776998519897461e+00
9.104699134826660156e+00,4.391848564147949219e+00
-2.932659089565277100e-01,3.005221605300903320e+00
1.390570259094238281e+01,1.346073913574218750e+01
1.338423252105712891e+01,1.195310020446777344e+01
1.102830886840820312e+01,5.050720691680908203e+00
1.201136302947998047e+01,4.094604492187500000e+00
-1.554825067520141602e+00,3.643577814102172852e+00
1.223243427276611328e+01,3.916929006576538086e+00
1.103324317932128906e+01,3.325570344924926758e+00
1.215300178527832031e+01,1.156048202514648438e+01
1.505868530273437500e+01,1.243271541595458984e+01
1.023095417022705078e+01,2.802877724170684814e-01
1.301035404205322266e+01,5.211344242095947266e+00
1.299151992797851562e+01,1.290276050567626953e+01
1.007812404632568359e+01,6.649430751800537109e+00
1.071030902862548828e+01,6.200288295745849609e+00
1.331661128997802734e+01,1.209589004516601562e+01
9.340315818786621094e+00,4.672509670257568359e+00
-1.011659502983093262e+00,4.699280261993408203e+00
1.309912395477294922e+01,4.457719326019287109e+00
1.172596549987792969e+01,-5.290601253509521484e-01
1.162749958038330078e+01,7.067080974578857422e+00
-5.752838850021362305e-01,6.813469886779785156e+00
1.008572387695312500e+01,7.202290058135986328e+00
1.089408397674560547e+01,4.742564201354980469e+00
1.010081195831298828e+01,6.419232368469238281e+00
1.114561748504638672e+01,6.594075202941894531e+00
-3.243124485015869141e-01,3.854834079742431641e+00
1.114180183410644531e+01,4.974715709686279297e+00
1.326236820220947266e+01,5.422404766082763672e+00
1.333806228637695312e+01,5.131661415100097656e+00
1.886718750000000000e+00,5.144911289215087891e+00
1.373822689056396484e+01,1.329791355133056641e+01
1.055130195617675781e+01,5.427947998046875000e+00
1.230045127868652344e+01,5.728363990783691406e+00
1.115198230743408203e+01,-1.366495251655578613e+00
1.043693637847900391e+01,-1.001419305801391602e+00
-1.054457068443298340e+00,1.654164195060729980e+00
-1.418323159217834473e+00,4.099867343902587891e+00
-5.566274523735046387e-01,6.743234157562255859e+00
-1.989236712455749512e+00,3.886941432952880859e+00
1.378143596649169922e+01,1.202785778045654297e+01
1.190479278564453125e+01,5.814635753631591797e+00
1.201139163970947266e+01,3.399302244186401367e+00
1.462595844268798828e+01,1.190676116943359375e+01
1.029125118255615234e+01,6.383870124816894531e+00
1.092607402801513672e+01,4.617427349090576172e+00
1.422975921630859375e+01,1.272231864929199219e+01
-1.421369194984436035e+00,3.479225873947143555e+00
1.323093223571777344e+01,1.258968734741210938e+01
1.189004325866699219e+01,-1.119523286819458008e+00
9.574362754821777344e+00,6.487389564514160156e+00
1.285198211669921875e+01,6.131738662719726562e+00
1.052699947357177734e+01,4.533920764923095703e+00
-1.117602705955505371e+00,1.465588927268981934e+00
-3.999397754669189453e-01,6.046964168548583984e+00
-4.087805151939392090e-01,1.325125694274902344e+00
1.471024751663208008e-01,4.483846187591552734e+00
1.209822845458984375e+01,6.415777206420898438e+00
1.108322238922119141e+01,9.175921976566314697e-02
1.176554965972900391e+01,1.562020421028137207e+00
1.227083492279052734e+01,6.506421566009521484e+00
-1.131846189498901367e+00,5.550618648529052734e+00
1.438251113891601562e+01,1.133132266998291016e+01
1.084914588928222656e+01,-1.829629421234130859e+00
1.294268989562988281e+01,5.839023590087890625e+00
1.149374103546142578e+01,6.755551815032958984e+00
-1.200668811798095703e+00,4.321640014648437500e+00
-8.866614103317260742e-01,5.903855323791503906e+00
1.017275047302246094e+01,4.165235996246337891e+00
1.108080577850341797e+01,6.337045669555664062e+00
1.351040744781494141e+01,1.197200584411621094e+01
1.143540763854980469e+01,6.815511703491210938e+00
-1.522872567176818848e+00,2.061123132705688477e+00
1.086872959136962891e+01,7.160979747772216797e+00
1.171148395538330078e+01,1.419657826423645020e+00
1.049548530578613281e+01,-1.392155289649963379e+00
1.084388446807861328e+01,1.347343206405639648e+00
1.103227901458740234e+01,1.596754550933837891e+00
1.350481986999511719e+01,1.167092895507812500e+01
1.125926685333251953e+01,4.774938583374023438e+00
1.231069183349609375e+01,6.605537414550781250e+00
1.371525192260742188e+01,1.329932689666748047e+01
-2.174934864044189453e+00,4.425727844238281250e+00
-7.295103669166564941e-01,4.239559650421142578e+00
1.087416934967041016e+01,1.313010007143020630e-01
-8.966059237718582153e-02,5.908650875091552734e+00
1.111196279525756836e+00,5.432711601257324219e+00
9.974151611328125000e+00,4.063297271728515625e+00
1.261587238311767578e+01,4.297703266143798828e+00
1.057529067993164062e+01,5.236696243286132812e+00
1.056610774993896484e+01,6.258870959281921387e-01
1.369680881500244141e+01,1.100699901580810547e+01
1.064816284179687500e+01,6.395766258239746094e+00
1.163626194000244141e+01,4.530870914459228516e+00
1.234020328521728516e+01,7.032137870788574219e+00
1.181200695037841797e+01,4.284560203552246094e+00
-4.396969452500343323e-02,4.665704250335693359e+00
1.067585182189941406e+01,6.136287689208984375e+00
1.109022045135498047e+01,7.110441207885742188e+00
-1.553395688533782959e-01,2.703607559204101562e+00
1.070855331420898438e+01,6.470825195312500000e+00
1.053646850585937500e+01,5.407584905624389648e-01
4.132916927337646484e-01,5.071677207946777344e+00
2.181347161531448364e-01,6.148045539855957031e+00
1.194475078582763672e+01,5.329792499542236328e+00
-4.040901735424995422e-02,5.393570899963378906e+00
1.423670959472656250e+01,1.268055248260498047e+01
1.051408863067626953e+01,3.740527629852294922e+00
1.186519527435302734e+01,7.041645050048828125e+00
5.511503219604492188e-01,4.726638317108154297e+00
1.049492073059082031e+01,3.412861108779907227e+00
-6.645461916923522949e-02,3.263867616653442383e+00
-5.936828255653381348e-01,5.112803936004638672e+00
-5.704826116561889648e-01,6.183736324310302734e+00
1.201590347290039062e+01,5.597116470336914062e+00
9.475254058837890625e+00,4.232885837554931641e+00
1.394106960296630859e+01,1.321991920471191406e+01
1.359440898895263672e+01,1.205550098419189453e+01
-1.842375755310058594e+00,5.358030796051025391e+00
1.203154659271240234e+01,5.800179958343505859e+00
3.713601827621459961e-01,5.549344062805175781e+00
1.420415210723876953e+01,1.247547340393066406e+01
1.130272102355957031e+01,4.470662593841552734e+00
9.262177467346191406e+00,4.259631156921386719e+00
1.218094921112060547e+01,4.254493713378906250e+00
1.163898658752441406e+01,4.788524627685546875e+00
1.032850456237792969e+01,2.740338325500488281e+00
1.407653617858886719e+01,1.200769138336181641e+01
1.675161123275756836e-01,4.278086185455322266e+00
1.014257621765136719e+01,4.056224346160888672e+00
-1.129517674446105957e+00,2.983664751052856445e+00
1.262961101531982422e+01,1.232947731018066406e+01
9.741347312927246094e+00,3.615741491317749023e+00
-1.990179896354675293e+00,5.985094070434570312e+00
-1.110286355018615723e+00,4.713015556335449219e+00
-1.459673404693603516e+00,3.740565776824951172e+00
1.295686340332031250e+01,1.200968170166015625e+01
3.759146854281425476e-02,2.283814191818237305e+00
-1.514763593673706055e+00,5.381435394287109375e+00
1.103548908233642578e+01,3.903767108917236328e+00
1.404589653015136719e+01,1.280883693695068359e+01
1.173722648620605469e+01,4.213047504425048828e+00
2.980825901031494141e-01,5.291596889495849609e+00
-1.224436402320861816e+00,6.046319484710693359e+00
1.121456336975097656e+01,3.673494100570678711e+00
1.351500797271728516e+01,1.266829204559326172e+01
1.281463813781738281e+01,4.985089302062988281e+00
1.127667808532714844e+01,6.604960441589355469e+00
1.473479843139648438e+01,1.162387657165527344e+01
1.223249053955078125e+01,5.745429515838623047e+00
1.349281597137451172e+01,1.186225509643554688e+01
-1.491180777549743652e+00,6.059967041015625000e+00
1.063592720031738281e+01,2.806934118270874023e+00
-1.343053698539733887e+00,3.018402338027954102e+00
1.056510925292968750e+01,5.334896087646484375e+00
-1.131920814514160156e+00,6.493387222290039062e+00
1.005005455017089844e+01,6.834536552429199219e+00
1.063721370697021484e+01,2.321016311645507812e+00
9.691066741943359375e+00,6.909875392913818359e+00
-1.806582659482955933e-01,3.581731557846069336e+00
-1.569896936416625977e+00,5.774535655975341797e+00
1.257513427734375000e+01,1.640955686569213867e+00
1.394244289398193359e+01,1.237817287445068359e+01
-1.686336159706115723e+00,4.655443668365478516e+00
-1.630331277847290039e+00,5.701195240020751953e+00
1.177928543090820312e+01,5.841168403625488281e+00
9.864123344421386719e+00,5.735880374908447266e+00
1.401962852478027344e+01,1.144059562683105469e+01
1.016031455993652344e+01,8.127741217613220215e-01
-1.884390115737915039e+00,5.450184345245361328e+00
1.236986541748046875e+01,3.262826442718505859e+00
1.025260353088378906e+01,6.742352962493896484e+00
1.133467960357666016e+01,5.792167186737060547e+00
-1.403447031974792480e+00,6.132359027862548828e+00
1.087126255035400391e+01,2.614143610000610352e+00
1.122866439819335938e+01,5.057743549346923828e+00
1.106755065917968750e+01,6.615028381347656250e+00
9.717217445373535156e+00,5.043548107147216797e+00
1.421753787994384766e+01,1.277361965179443359e+01
1.423300838470458984e+01,1.285303783416748047e+01
1.253887653350830078e+01,4.677242755889892578e+00
-3.520132005214691162e-01,2.977957487106323242e+00
1.201552295684814453e+01,5.887194633483886719e+00
-3.216318041086196899e-02,2.451480150222778320e+00
1.068628025054931641e+01,-1.545192241668701172e+00
-7.599126547574996948e-02,3.509727478027343750e+00
1.161678409576416016e+01,4.784176349639892578e+00
1.210050582885742188e+01,5.818859100341796875e+00
5.103420019149780273e-01,5.903622150421142578e+00
1.160578250885009766e+01,7.170641422271728516e+00
1.295076084136962891e+01,2.948035001754760742e+00
1.166513919830322266e+01,5.508515834808349609e+00
1.412642860412597656e+01,1.228095912933349609e+01
-4.670979380607604980e-01,5.185796260833740234e+00
9.180550575256347656e+00,6.068960189819335938e+00
1.466916656494140625e+01,1.182610034942626953e+01
-7.915582060813903809e-01,3.027481555938720703e+00
1.015634441375732422e+01,5.345517158508300781e+00
1.262153053283691406e+01,1.177874660491943359e+01
-4.685969054698944092e-01,6.629805564880371094e+00
-1.211562156677246094e+00,6.121980667114257812e+00
-1.102029561996459961e+00,3.743288516998291016e+00
9.405809402465820312e+00,4.544507503509521484e+00
1.142889881134033203e+01,1.487808585166931152e+00
1.047504901885986328e+01,5.324178695678710938e+00
1.100165939331054688e+01,6.878162026405334473e-01
1.267292690277099609e+01,1.160289096832275391e+01
1.471055126190185547e+01,1.182452869415283203e+01
3.521117269992828369e-01,4.122674465179443359e+00
1.253614521026611328e+01,5.472721099853515625e+00
1.022502994537353516e+01,4.614984512329101562e+00
1.341829776763916016e+01,1.177064895629882812e+01
1.165184497833251953e+01,-9.374046325683593750e-01
1.164304256439208984e+01,-1.410538434982299805e+00
1.201088428497314453e+01,4.779615879058837891e+00
1.010601902008056641e+01,5.901358127593994141e+00
9.971412658691406250e+00,4.327826976776123047e+00
1.091196823120117188e+01,4.308697223663330078e+00
9.393051147460937500e+00,5.158178806304931641e+00
1.121131610870361328e+01,7.170217037200927734e+00
1.060473155975341797e+01,5.433309555053710938e+00
1.165204811096191406e+01,4.130727767944335938e+00
1.159949016571044922e+01,2.844679594039916992e+00
-1.166071414947509766e+00,4.979104042053222656e+00
1.020341300964355469e+01,1.384092688560485840e+00
1.120783329010009766e+01,6.856420993804931641e+00
-1.214697957038879395e+00,6.049079895019531250e+00
1.069308471679687500e+01,3.954627513885498047e-01
1.055673408508300781e+01,7.448915243148803711e-01
1.252511501312255859e+01,5.436888217926025391e+00
1.222055149078369141e+01,4.484048843383789062e+00
1.270056056976318359e+01,4.421807765960693359e+00
1.287086677551269531e+01,4.482707500457763672e+00
5.374774336814880371e-02,6.345072746276855469e+00
